unix_ms,rel_timestamp,frame,obj_name,guid,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z
1742844905839,4.256767,281,LowFemale2,33854,17.76883,0.02500001,11.36878,0.9990292,0,0.04405457
1742844905839,4.256767,281,HighFemale2,33816,-16.90883,0.02500001,-2.257663,-0.9582362,0,0.285978
1742844905839,4.256767,281,LowMale2,28708,-26.95856,0.02500001,13.55,-0.9991866,0,0.04032642
1742844905839,4.256767,281,Sedan1-Detailed,26854,68.24931,0,6.25,-1,0,-1.192093E-07
1742844905872,4.287373,282,HighMale2,29686,24.69754,0.02500001,-3.234701,0.9669688,0,0.2548952
1742844905872,4.287373,282,CenterEyeAnchor,27386,-0.008189577,1.690708,0.08784792,-0.3166281,-0.1973499,0.9277929
1742844905872,4.287373,282,LowFemale2,33854,17.80339,0.02500001,11.37237,0.9993342,0,0.03648806
1742844905872,4.287373,282,HighFemale2,33816,-16.94481,0.02500001,-2.246513,-0.9599888,0,0.2800384
1742844905872,4.287373,282,LowMale2,28708,-26.9925,0.02500001,13.55,-0.9994418,0,0.03340679
1742844905872,4.287373,282,Sedan1-Detailed,26854,68.09038,0,6.25,-1,0,-1.192093E-07
1742844905903,4.31978,283,HighMale2,29686,24.73304,0.02500001,-3.225808,0.9681582,0,0.2503396
1742844905903,4.31978,283,CenterEyeAnchor,27386,-0.009705576,1.692107,0.08746137,-0.3304077,-0.191801,0.9241445
1742844905903,4.31978,283,LowFemale2,33854,17.83953,0.02500001,11.37495,0.9995543,0,0.0298537
1742844905903,4.31978,283,HighFemale2,33816,-16.98231,0.02500001,-2.235779,-0.9614983,0,0.2748111
1742844905903,4.31978,283,LowMale2,28708,-27.02906,0.02500001,13.55,-0.9996261,0,0.02734768
1742844905903,4.31978,283,Sedan1-Detailed,26854,67.92503,0,6.25,-1,0,-1.192093E-07
1742844905935,4.350836,284,HighMale2,29686,24.77264,0.02500001,-3.216177,0.9690783,0,0.2467535
1742844905935,4.350836,284,CenterEyeAnchor,27386,-0.0117394,1.694135,0.08690502,-0.3519732,-0.1757095,0.9193699
1742844905935,4.350836,284,LowFemale2,33854,17.87953,0.02500001,11.37539,0.9996964,0,0.02463883
1742844905935,4.350836,284,HighFemale2,33816,-17.02459,0.02500001,-2.223559,-0.9626706,0,0.2706758
1742844905935,4.350836,284,LowMale2,28708,-27.06794,0.02500001,13.55,-0.9997449,0,0.022587
1742844905936,4.350836,284,Sedan1-Detailed,26854,67.66522,0,6.25,-1,0,-1.192093E-07
1742844905965,4.383383,285,HighMale2,29686,24.80974,0.02500001,-3.207344,0.9698631,0,0.2436509
1742844905965,4.383383,285,CenterEyeAnchor,27386,-0.01446416,1.696003,0.08588359,-0.378797,-0.1574984,0.9119797
1742844905965,4.383383,285,LowFemale2,33854,17.91734,0.02500001,11.37556,0.9997973,0,0.02013135
1742844905965,4.383383,285,HighFemale2,33816,-17.06307,0.02500001,-2.21248,-0.9636751,0,0.267077
1742844905965,4.383383,285,LowMale2,28708,-27.10605,0.02500001,13.55,-0.9998295,0,0.01847237
1742844905965,4.383383,285,Sedan1-Detailed,26854,67.48434,0,6.25,-1,0,-1.192093E-07
1742844905999,4.413333,286,HighMale2,29686,24.8465,0.02500001,-3.198674,0.9704487,0,0.2413077
1742844905999,4.413333,286,CenterEyeAnchor,27386,-0.01895666,1.698903,0.08396252,-0.4242033,-0.1306416,0.8960939
1742844905999,4.413333,286,LowFemale2,33854,17.95497,0.02500001,11.37564,0.99986,0,0.01672888
1742844905999,4.413333,286,HighFemale2,33816,-17.10094,0.02500001,-2.201561,-0.96443,0,0.2643387
1742844905999,4.413333,286,LowMale2,28708,-27.14369,0.02500001,13.55,-0.9998821,0,0.01536697
1742844905999,4.413333,286,Sedan1-Detailed,26854,67.2975,0,6.25,-1,0,-1.192093E-07
1742844906032,4.455476,287,HighMale2,29686,24.89673,0.02500001,-3.186872,0.9711178,0,0.2386007
1742844906032,4.455476,287,CenterEyeAnchor,27386,-0.02251038,1.700844,0.08176654,-0.4620306,-0.1103161,0.8799762
1742844906032,4.455476,287,LowFemale2,33854,18.00658,0.02500001,11.37573,0.9999182,0,0.01279861
1742844906032,4.455476,287,HighFemale2,33816,-17.1533,0.02500001,-2.186554,-0.9653015,0,0.2611378
1742844906032,4.455476,287,LowMale2,28708,-27.19768,0.02500001,13.55,-0.9999307,0,0.01178044
1742844906032,4.455476,287,Sedan1-Detailed,26854,66.9065,0,6.25,-1,0,-1.192093E-07
1742844906061,4.480011,288,HighMale2,29686,24.93243,0.02500001,-3.178806,0.9714189,0,0.2373717
1742844906061,4.480011,288,CenterEyeAnchor,27386,-0.02562105,1.702023,0.07963735,-0.4981865,-0.09783706,0.8615324
1742844906061,4.480011,288,LowFemale2,33854,18.0433,0.02500001,11.37547,0.9999394,0,0.011011
1742844906061,4.480011,288,HighFemale2,33816,-17.18954,0.02500001,-2.176112,-0.965699,0,0.2596644
1742844906061,4.480011,288,LowMale2,28708,-27.23361,0.02500001,13.55,-0.9999487,0,0.01014823
1742844906062,4.480011,288,Sedan1-Detailed,26854,66.70266,0,6.25,-1,0,-1.192093E-07
1742844906096,4.509019,289,HighMale2,29686,24.97071,0.02500001,-3.170152,0.9717216,0,0.2361298
1742844906096,4.509019,289,CenterEyeAnchor,27386,-0.02980638,1.704253,0.07703156,-0.5396373,-0.07915661,0.8381681
1742844906096,4.509019,289,LowFemale2,33854,18.08265,0.02500001,11.37516,0.9999576,0,0.009199977
1742844906096,4.509019,289,HighFemale2,33816,-17.22813,0.02500001,-2.164967,-0.966105,0,0.2581499
1742844906096,4.509019,289,LowMale2,28708,-27.27232,0.02500001,13.55,-0.9999641,0,0.008494079
1742844906096,4.509019,289,Sedan1-Detailed,26854,66.49358,0,6.25,-1,0,-1.192093E-07
1742844906139,4.544072,290,HighMale2,29686,25.01188,0.02500001,-3.160843,0.9720227,0,0.2348874
1742844906139,4.544072,290,CenterEyeAnchor,27386,-0.03561142,1.706195,0.07252458,-0.599296,-0.05671901,0.7985157
1742844906139,4.544072,290,LowFemale2,33854,18.12529,0.02500001,11.37481,0.9999729,0,0.007381618
1742844906139,4.544072,290,HighFemale2,33816,-17.26993,0.02500001,-2.153231,-0.9665155,0,0.2566082
